date,hour,NO2,CO,O3,NO,PM2.5,PM10,Air Temp.,Air Hum.,Air Pres.
5/29/2021,2,0.0162,0.113333333,0.031866667,0.016033333,0.1,2.495,26.105,99.9,1013.51
5/29/2021,3,0.0146,0.100833333,0.0319,0.016966667,0.1,3.131666667,25.86666667,99.9,1013.395
5/29/2021,4,0.020633333,0.110816667,0.019766667,0.016816667,0.1,4.753333333,25.67833333,99.9,1013.163333
5/29/2021,5,0.0115,0.0699,0.034066667,0.01755,0.1,2.406666667,25.68166667,99.9,1013.235
5/29/2021,6,0.01455,0.06615,0.02065,0.0188,0.1,3.176666667,25.645,99.9,1012.77
5/29/2021,7,0.01025,0.072466667,0.0283,0.020133333,0.1,3.065,25.33166667,99.9,1012.55
5/29/2021,8,0.00905,0.18415,0.0218,0.021733333,0.1,3.993333333,25.25666667,99.9,1012.756667
5/29/2021,9,0.00635,0.104283333,0.0279,0.0224,0.1,3.711666667,24.84333333,99.9,1012.841667
5/29/2021,10,0.006366667,0.072233333,0.038166667,0.0235,0.1,2.68,24.60833333,99.9,1012.99
5/29/2021,11,0.019333333,0.086533333,0.017583333,0.019916667,0.1,3.406666667,26.305,99.9,1013.416667
5/29/2021,12,0.002166667,0.009766667,0.026283333,0.0167,0.1,1.911666667,27.7,99.9,1013.681667
5/29/2021,13,0.0026,0.0018,0.035616667,0.014983333,0.1,2.186666667,27.78333333,99.9,1013.816667
5/29/2021,14,0.007,0.00375,0.03665,0.01445,0.1,2.418333333,27.64666667,99.85833333,1013.91
5/29/2021,15,0.013366667,0.027483333,0.029566667,0.00975,0.1,2.138333333,28.76,97.78666667,1013.95
5/29/2021,16,0.010516667,0.005733333,0.028716667,0.00665,0.138333333,2.633333333,29.65,90.15,1013.845
5/29/2021,17,0.017733333,0.013083333,0.023983333,0.00465,0.161666667,1.91,29.51833333,90.12833333,1013.401667
5/29/2021,18,0.023683333,0.031666667,0.017283333,0.0051,0.183333333,1.573333333,29.70833333,89.95,1012.921667
5/29/2021,19,0.02765,0.031383333,0.01185,0.00385,0.1,2.14,29.37666667,95.70166667,1012.738333
5/29/2021,20,0.025883333,0.038516667,0.014466667,0.00645,0.1,2.488333333,28.88333333,97.995,1012.456667
5/29/2021,21,0.02375,0.033533333,0.017683333,0.0073,0.1,1.758333333,28.72166667,96.96666667,1012.128333
5/29/2021,22,0.0259,0.045033333,0.01595,0.0085,0.1,2.621666667,28.09166667,99.9,1011.916667
5/29/2021,23,0.026166667,0.066933333,0.019366667,0.010883333,0.1,2.9,27.37,99.9,1012.501667
5/30/2021,0,0.023852459,0.070131148,0.023622951,0.011754098,0.1,3.180327869,26.81803279,99.9,1012.918033
5/30/2021,1,0.021233333,0.0887,0.027283333,0.013916667,0.1,2.241666667,26.46166667,99.9,1013.226667
5/30/2021,2,0.016616667,0.074683333,0.0299,0.015083333,0.1,1.733333333,26.205,99.9,1013.556667
5/30/2021,3,0.013966667,0.073483333,0.0293,0.016466667,0.1,2.161666667,26.115,99.9,1013.698333
5/30/2021,4,0.012883333,0.07455,0.029233333,0.017366667,0.1,1.731666667,26.015,99.9,1013.761667
5/30/2021,5,0.011333333,0.0531,0.02865,0.01835,0.1,1.465,25.92333333,99.9,1013.606667
5/30/2021,6,0.0074,0.0392,0.026433333,0.019616667,0.1,2.588333333,25.89666667,99.9,1013.565
5/30/2021,7,0.007183333,0.049316667,0.027866667,0.019666667,0.1,2.758333333,25.855,99.9,1013.276667
5/30/2021,8,0.007466667,0.059033333,0.029616667,0.019866667,0.1,1.421666667,25.78,99.9,1013.396667
5/30/2021,9,0.00705,0.043866667,0.030633333,0.020433333,0.1,1.083333333,25.68833333,99.9,1013.781667
5/30/2021,10,0.005766667,0.0425,0.023866667,0.020116667,0.1,0.905,26.005,99.9,1014.356667
5/30/2021,11,0.00915,0.052883333,0.0194,0.017333333,0.1,2.158333333,26.96666667,99.9,1015.146667
5/30/2021,12,0.00805,0.1272,0.02375,0.016383333,0.1,1.683333333,26.825,99.9,1015.471667
5/30/2021,13,0.011783333,0.033266667,0.0243,0.01655,0.1,0.703333333,26.64,99.9,1015.953333
5/30/2021,14,0.0166,0.050666667,0.005333333,0.01385,0.1,2.218333333,27.32666667,99.9,1016.406667
5/30/2021,15,0.018416667,0.063016667,0.00545,0.013233333,0.1,3.301666667,27.43166667,99.9,1016.656667
5/30/2021,16,0.011883333,0.041883333,0.003616667,0.012833333,0.1,2.673333333,28.355,99.9,1016.766667
5/30/2021,17,0.016483333,0.065966667,0.0028,0.010966667,0.1,2.583333333,28.77166667,99.9,1016.591667
5/30/2021,18,0.0188,0.025166667,-0.00065,0.006166667,0.1,3.506666667,30.43,96.31333333,1016.313333
5/30/2021,19,0.0063,0.004166667,0.007416667,0.011533333,0.193333333,2.305,30.885,85.59333333,1015.733333
5/30/2021,20,0.010066667,0.0242,0.020883333,0.0154,0.355,1.635,30.43666667,79.725,1015.3
5/30/2021,21,0.012133333,0.035716667,0.024683333,0.014066667,0.495,2.958333333,29.18166667,80.46,1016.041667
5/30/2021,22,0.053216667,0.089683333,0.018583333,0.009966667,0.3,11.04,25.02333333,99.9,1016.113333
5/30/2021,23,0.057083333,0.230766667,0.0013,0.011483333,0.156666667,7.221666667,25.81666667,99.9,1016.198333
5/31/2021,0,0.033366667,0.31575,0.002216667,0.0181,0.1,6.715,26.21,99.9,1017.353333
5/31/2021,1,0.011316667,0.240766667,0.0183,0.021516667,0.1,8.21,26.17666667,99.9,1017.898333
5/31/2021,2,0.006316667,0.142283333,0.032833333,0.0194,0.1,6.965,25.855,99.9,1018.755
5/31/2021,3,0.0044,0.062266667,0.037366667,0.022083333,0.1,9.16,25.19666667,99.9,1018.845
5/31/2021,4,0.00415,0.050633333,0.0272,0.02315,0.1,7.558333333,25.27333333,99.9,1018.725
5/31/2021,5,0.0015,0.049033333,0.024916667,0.025116667,0.1,5.221666667,25.26,99.9,1018.463333
5/31/2021,6,0.0009,0.033,0.028716667,0.02615,0.1,3.025,25.00333333,99.9,1018.196667
5/31/2021,7,0.001783333,0.082933333,0.02315,0.02715,0.1,1.001666667,24.81166667,99.9,1018.173333
5/31/2021,8,0.008383333,0.048516667,0.013733333,0.028433333,0.1,1.483333333,24.63333333,99.9,1018.333333
5/31/2021,9,0.000166667,0.032083333,0.025933333,0.028933333,0.1,0.568333333,24.68,99.9,1018.775
5/31/2021,10,0.005933333,0.07515,0.032283333,0.028466667,0.1,0.741666667,23.95166667,99.9,1019.17
5/31/2021,11,0.01965,0.0872,0.011433333,0.0227,0.1,1.576666667,24.91,99.9,1019.711667
5/31/2021,12,0.026533333,0.092816667,-0.00015,0.017733333,0.1,3,25.70666667,99.9,1020.161667
5/31/2021,13,0.027383333,0.09815,-0.000533333,0.017616667,0.1,1.985,26.00666667,99.9,1020.901667
5/31/2021,14,0.029583333,0.0769,-0.000366667,0.015033333,0.1,1.44,27.285,99.9,1021.053333
5/31/2021,15,0.02315,0.03165,0.0021,0.013933333,0.1,2.538333333,28.61,99.9,1020.876667
5/31/2021,16,0.018433333,0.025,0.001466667,0.012716667,0.1,2.796666667,29.92333333,99.49333333,1020.525
5/31/2021,17,0.024066667,0.0068,0.001733333,0.009833333,0.1,2.913333333,30.37833333,96.60666667,1020.005
5/31/2021,18,0.02435,0.0187,0.004766667,0.009116667,0.198333333,2.391666667,31.13666667,86.99333333,1019.496667
5/31/2021,19,0.02545,0.046216667,0.0158,0.014283333,0.71,5.1,31.495,79.39333333,1018.831667
5/31/2021,20,0.030016667,0.061433333,0.014966667,0.0107,0.738333333,3.59,31.55333333,75.665,1018.353333
5/31/2021,21,0.033933333,0.0514,0.015733333,0.009,0.683333333,3.683333333,31.49333333,73.24833333,1017.996667
5/31/2021,22,0.037383333,0.050683333,0.01225,0.009583333,0.561666667,4.27,30.95833333,78.44,1017.96
5/31/2021,23,0.031683333,0.05025,0.017383333,0.010783333,0.595,3.836666667,30.49833333,75.8,1018.331667
6/1/2021,0,0.032716667,0.03845,0.018483333,0.013016667,0.538333333,3.143333333,29.66833333,80.255,1018.868333
6/1/2021,1,0.023933333,0.042216667,0.0307,0.018033333,0.6,4.28,28.245,83.10166667,1019.533333
6/1/2021,2,0.022616667,0.029016667,0.031783333,0.018266667,0.496666667,3.753333333,27.16,85.89166667,1020.351667
6/1/2021,3,0.026183333,0.026266667,0.025133333,0.017133333,0.111666667,2.295,25.91666667,99.29666667,1020.985
6/1/2021,4,0.0314,0.0479,0.020716667,0.018183333,0.1,2.041666667,25.13,99.9,1020.961667
6/1/2021,5,0.022616667,0.045083333,0.0255,0.02145,0.1,3.323333333,24.73833333,99.9,1020.53
6/1/2021,6,0.015366667,0.028866667,0.0341,0.0258,0.1,2.196666667,24.385,99.9,1019.9
6/1/2021,7,0.013383333,0.035,0.038066667,0.026816667,0.1,3.335,24.08833333,99.9,1019.523333
6/1/2021,8,0.0163,0.036466667,0.033216667,0.026866667,0.1,2.426666667,23.93333333,99.9,1018.89
6/1/2021,9,0.01225,0.03855,0.04005,0.026983333,0.1,2.968333333,23.84166667,99.9,1018.851667
6/1/2021,10,0.011916667,0.0415,0.0382,0.027816667,0.1,2.738333333,23.72333333,99.9,1019.55
6/1/2021,11,0.012533333,0.056833333,0.029616667,0.025716667,0.1,3.103333333,24.39,99.9,1020.028333
6/1/2021,12,0.005933333,0.058633333,0.0261,0.024616667,0.1,4.456666667,24.96166667,99.9,1020.566667
6/1/2021,13,0.006916667,0.069733333,0.025866667,0.023583333,0.1,5.088333333,25.41,99.9,1020.843333
6/1/2021,14,0.010666667,0.058416667,0.025733333,0.019216667,0.1,2.968333333,26.56166667,99.9,1020.816667
6/1/2021,15,0.0173,0.051766667,0.026916667,0.014683333,0.1,3.055,27.98333333,99.81166667,1020.58
6/1/2021,16,0.014116667,0.030216667,0.0326,0.01185,0.1,2.76,28.96166667,96.48166667,1019.911667
6/1/2021,17,0.009116667,0.030533333,0.041266667,0.013816667,0.49,3.39,29.85666667,77.15166667,1019.098333
6/1/2021,18,0.006766667,0.0422,0.045633333,0.007033333,0.955,5.491666667,31.09333333,51.17666667,1018.318333
6/1/2021,19,0.0043,0.0333,0.046533333,0.00255,1.06,4.718333333,31.78333333,42.52,1017.688333
6/1/2021,20,0.008633333,0.01385,0.0468,0.001283333,1.066666667,5.618333333,31.93166667,39.06166667,1017.103333
6/1/2021,21,0.0269,0.064216667,0.041633333,-3.33E-05,1.326666667,5.696666667,31.755,42.67166667,1016.475
6/1/2021,22,0.045266667,0.097883333,0.025216667,0.004416667,1.821666667,13.52666667,30.2,62.13833333,1016.423333
6/1/2021,23,0.04275,0.111316667,0.021216667,0.00875,1.38,9.01,29.07833333,68.43666667,1016.941667
6/2/2021,0,0.027783333,0.07635,0.0226,0.017616667,0.786666667,5.855,27.84333333,76.93,1017.326667
6/2/2021,1,0.029316667,0.05585,0.01035,0.015583333,0.28,3.85,26.755,91.32833333,1017.66
6/2/2021,2,0.020566667,0.031766667,0.0119,0.018416667,0.1,4.64,26.25333333,98.125,1018.378333
6/2/2021,3,0.016566667,0.0205,0.0147,0.021016667,0.1,1.461666667,25.85666667,99.79833333,1018.5
6/2/2021,4,0.0166,0.023016667,0.0155,0.022583333,0.1,1.778333333,25.37333333,99.9,1018.371667
6/2/2021,5,0.0146,0.023216667,0.01685,0.024516667,0.1,1.72,24.97,99.9,1017.898333
6/2/2021,6,0.012016667,0.02195,0.01645,0.026033333,0.1,1.706666667,24.6,99.9,1017.37
6/2/2021,7,0.011116667,0.021533333,0.015833333,0.02765,0.1,0.941666667,24.185,99.9,1016.933333
6/2/2021,8,0.0069,0.018583333,0.019933333,0.030366667,0.1,0.87,23.90333333,99.9,1016.548333
6/2/2021,9,0.006266667,0.023733333,0.01995,0.031533333,0.1,1.606666667,23.83833333,99.9,1016.45
6/2/2021,10,0.004383333,0.03045,0.0179,0.03215,0.1,1.723333333,23.83,99.9,1016.613333
6/2/2021,11,0.010716667,0.053966667,0.010433333,0.031733333,0.1,2.616666667,24.08,99.9,1016.781667
6/2/2021,12,0.0141,0.06425,0.002183333,0.028383333,0.1,2.548333333,24.68333333,99.9,1017.041667
6/2/2021,13,0.010116667,0.061816667,0.000766667,0.025233333,0.1,2.37,25.64,99.9,1017.573333
6/2/2021,14,0.00295,0.027333333,0.0035,0.022983333,0.1,3.061666667,26.92166667,99.9,1017.668333
6/2/2021,15,0.00605,-0.00475,0.001533333,0.019516667,0.1,4.216666667,28.17333333,99.9,1017.788333
6/2/2021,16,0.004166667,-0.006833333,0.001666667,0.019833333,0.1,3.631666667,28.665,98.92333333,1017.445
6/2/2021,17,0.0135,-0.02295,-0.000466667,0.01075,0.121666667,3.528333333,29.53666667,90.175,1016.733333
6/2/2021,18,0.025266667,0.033166667,0.00395,0.014416667,0.293333333,4.885,29.96,85.89166667,1016.101667
6/2/2021,19,0.029933333,0.104716667,0.004066667,0.01475,0.421666667,6.126666667,30.08833333,82.89833333,1015.413333
6/2/2021,20,0.029116667,0.087233333,0.00715,0.016066667,0.498333333,3.558333333,30.90666667,77.92833333,1014.793333
6/2/2021,21,0.024333333,0.114766667,0.01235,0.0158,0.651666667,4.493333333,30.30666667,79.39333333,1014.24
6/2/2021,22,0.024433333,0.095033333,0.01495,0.019416667,0.34,2.298333333,29.17666667,83.07333333,1014.165
6/2/2021,23,0.033033333,0.087883333,0.0037,0.012683333,0.24,2.456666667,28.65,87.72666667,1014.328333
6/3/2021,0,0.03265,0.055833333,-0.000466667,0.011666667,0.1,2.731666667,27.99833333,94.77333333,1015.125
6/3/2021,1,0.040533333,0.055183333,0.000316667,0.013566667,0.1,5.606666667,26.76833333,99.81,1015.66
6/3/2021,2,0.0429,0.064516667,0.0023,0.01615,0.1,2.16,25.53166667,99.9,1016.123333
6/3/2021,3,0.032516667,0.066183333,0.0016,0.0191,0.1,1.785,25.58333333,99.9,1016.16
6/3/2021,4,0.026333333,0.0515,0.004166667,0.0208,0.1,2.001666667,25.34,99.9,1016.336667
6/3/2021,5,0.024033333,0.05635,0.00085,0.025283333,0.1,2.543333333,24.35666667,99.9,1015.708333
6/3/2021,6,0.011033333,0.083283333,0.003483333,0.028366667,0.1,2.175,24.515,99.9,1014.966667
6/3/2021,7,0.010133333,0.02885,0.010983333,0.029,0.1,0.83,24.59333333,99.9,1014.775
6/3/2021,8,0.007666667,0.016383333,0.020033333,0.0313,0.1,0.691666667,24.26666667,99.9,1014.821667
6/3/2021,9,0.0073,0.016216667,0.023566667,0.031983333,0.1,0.58,24.19,99.9,1015.011667
6/3/2021,10,0.0065,0.029466667,0.02495,0.032716667,0.1,0.606666667,24.315,99.9,1015.508333
6/3/2021,11,0.01225,0.15295,0.015316667,0.030916667,0.1,0.595,25.14833333,99.9,1016.193333
6/3/2021,12,0.00995,0.089233333,0.007633333,0.0267,0.1,2.558333333,25.74,99.9,1016.715
6/3/2021,13,0.01465,0.04355,-0.0006,0.02245,0.1,3.376666667,26.905,99.9,1017.05
6/3/2021,14,0.0181,0.033033333,-0.00065,0.019516667,0.1,3.516666667,28.14333333,99.9,1017.406667
6/3/2021,15,0.0125,-0.004383333,0.0019,0.020416667,0.1,2.403333333,28.48666667,99.9,1017.21
6/3/2021,16,0.025433333,0.02025,-0.000633333,0.016433333,0.1,2.458333333,30.065,99.76166667,1017.143333
6/3/2021,17,0.020716667,0.014616667,0.007233333,0.018266667,0.1,2.281666667,27.375,99.9,1016.835
6/3/2021,18,0.033983333,0.037916667,-0.000266667,0.01315,0.1,1.716666667,28.83833333,99.17833333,1015.923333
6/3/2021,19,0.0253,0.02065,-0.000683333,0.012883333,0.1,3.191666667,30.65,99.25,1015.295
6/3/2021,20,0.02155,0.0051,-0.0003,0.0108,0.1,2.118333333,30.465,95.14833333,1015.008333
6/3/2021,21,0.029416667,0.027016667,-0.000433333,0.0093,0.1,1.336666667,30.20333333,97.64833333,1014.976667
6/3/2021,22,0.031383333,0.033433333,0.00035,0.011283333,0.1,1.836666667,28.64333333,99.08833333,1014.966667
6/3/2021,23,0.041183333,0.050533333,0.008566667,0.01345,0.1,1.393333333,26.295,99.9,1014.91
6/4/2021,0,0.039,0.051433333,0.005116667,0.015633333,0.1,1.271666667,26.24666667,99.9,1015.463333
6/4/2021,1,0.032466667,0.05435,0.006633333,0.017516667,0.1,2.14,26.21333333,99.9,1016.146667
6/4/2021,2,0.029733333,0.063466667,0.006983333,0.0196,0.1,1.726666667,25.605,99.9,1016.753333
6/4/2021,3,0.023683333,0.053433333,0.006733333,0.021933333,0.1,1.715,25.26333333,99.9,1017.133333
6/4/2021,4,0.01455,0.04185,0.007583333,0.0242,0.1,1.866666667,25.44166667,99.9,1016.913333
6/4/2021,5,0.008683333,0.02875,0.0081,0.02515,0.1,1.763333333,25.485,99.9,1016.481667
6/4/2021,6,0.0079,0.022333333,0.010666667,0.027516667,0.1,1.49,25.09666667,99.9,1016.251667
6/4/2021,7,0.00865,0.029333333,0.0113,0.027233333,0.1,1.978333333,25.06166667,99.9,1015.975
6/4/2021,8,0.00765,0.030583333,0.01195,0.02775,0.1,1.775,25.14166667,99.9,1015.996667
6/4/2021,9,0.005166667,0.027933333,0.007433333,0.028416667,0.1,1.871666667,25.10666667,99.9,1015.963333
6/4/2021,10,0.005283333,0.03785,0.00535,0.028733333,0.1,2.153333333,25.12166667,99.9,1016.253333
6/4/2021,11,0.008766667,0.054566667,0.007733333,0.028566667,0.1,1.993333333,25.09333333,99.9,1016.618333
6/4/2021,12,0.010666667,0.094833333,0.001716667,0.027966667,0.1,2.766666667,25.53666667,99.9,1017.116667
6/4/2021,13,0.011233333,0.069983333,-0.000683333,0.027233333,0.1,4.561666667,26.82,99.9,1017.455
6/4/2021,14,0.009866667,0.088083333,-0.00015,0.0226,0.1,3.831666667,27.78,99.9,1017.593333
6/4/2021,15,0.013333333,0.038966667,0.007916667,0.021066667,0.1,2.576666667,28.17833333,99.9,1017.398333
6/4/2021,16,0.023166667,0.048916667,0.004466667,0.017366667,0.1,2.741666667,28.845,99.9,1017.158333
6/4/2021,17,0.022116667,0.04565,0.005116667,0.016216667,0.1,2.303333333,29.65666667,99.9,1016.783333
6/4/2021,18,0.020866667,0.063266667,-0.0001,0.014366667,0.116666667,8.456666667,30.33666667,99.89666667,1016.506667
6/4/2021,19,0.0212,0.012016667,-0.000633333,0.014483333,0.1,2.853333333,30.98333333,99.75833333,1016.181667
6/4/2021,20,0.024516667,0.011966667,-0.000633333,0.013233333,0.1,1.25,30.32166667,99.9,1015.665
6/4/2021,21,0.031066667,0.035466667,-0.000583333,0.008883333,0.1,1.845,30.38,99.68666667,1015.785
6/4/2021,22,0.03595,0.057,-0.000516667,0.003333333,0.1,1.76,29.49833333,99.9,1015.803333
6/4/2021,23,0.0304,0.054333333,0.010166667,0.007183333,0.1,1.528333333,26.785,99.9,1016.13
6/5/2021,0,0.040983333,0.071783333,0.002733333,0.0081,0.1,1.435,26.30166667,99.9,1016.385
6/5/2021,1,0.031266667,0.07115,0.020466667,0.010883333,0.1,1.54,26.04,99.9,1016.89
6/5/2021,2,0.028833333,0.075033333,0.02015,0.012033333,0.1,1.13,26.09833333,99.9,1017.226667
6/5/2021,3,0.0206,0.064516667,0.0236,0.01445,0.1,2.123333333,25.75166667,99.9,1017.351667
6/5/2021,4,0.018516667,0.062583333,0.026283333,0.015533333,0.1,2.371666667,25.53,99.9,1017.361667
6/5/2021,5,0.017266667,0.0547,0.024316667,0.015616667,0.1,1.471666667,25.33166667,99.9,1016.755
6/5/2021,6,0.0119,0.063983333,0.0202,0.01715,0.1,1.736666667,25.34,99.9,1016.296667
6/5/2021,7,0.007533333,0.060466667,0.017433333,0.018266667,0.1,2.136666667,25.65833333,99.9,1015.888333
6/5/2021,8,0.006783333,0.065183333,0.020016667,0.018066667,0.1,2.983333333,25.60833333,99.9,1015.638333
6/5/2021,9,0.00495,0.054316667,0.020883333,0.019816667,0.1,2.795,25.18833333,99.9,1015.823333
6/5/2021,10,0.003066667,0.05295,0.020616667,0.0212,0.1,4.055,24.97333333,99.9,1016.276667
6/5/2021,11,0.008333333,0.065133333,0.0153,0.017516667,0.1,2.698333333,25.75333333,99.9,1016.8
6/5/2021,12,0.002833333,0.035366667,0.01485,0.0172,0.1,1.71,26.14833333,99.9,1017.343333
6/5/2021,13,0.014033333,0.047066667,0.004633333,0.0134,0.1,4.503333333,26.96333333,99.9,1017.478333
6/5/2021,14,0.011083333,0.0404,0.005516667,0.01285,0.1,2.378333333,27.82333333,99.9,1017.716667
6/5/2021,15,0.009883333,0.01785,0.00805,0.010916667,0.1,2.018333333,28.57,99.9,1017.871667
6/5/2021,16,0.01285,0.013416667,0.004283333,0.008416667,0.1,2.175,29.30666667,99.9,1017.813333
6/5/2021,17,0.007983333,-0.021033333,0.0054,0.00765,0.1,1.095,30.255,99.88666667,1017.433333
6/5/2021,18,0.02145,0.04325,0.007066667,0.005166667,0.1,1.765,30.415,99.73166667,1016.791667
6/5/2021,19,0.030583333,0.0393,-0.0007,0.0023,0.1,2.456666667,30.96833333,99.88,1016.3
6/5/2021,20,0.033083333,0.03255,-0.000633333,0.001733333,0.1,2.128333333,30.56166667,99.83666667,1016.013333
6/5/2021,21,0.036,0.0436,-0.000533333,-0.000216667,0.1,3.08,30.955,99.24333333,1015.835
6/5/2021,22,0.034383333,0.097816667,0.00505,0.0029,0.1,2.978333333,28.81333333,99.88833333,1015.823333
6/5/2021,23,0.044883333,0.065433333,0.00535,0.00365,0.1,1.548333333,27.475,99.9,1016.061667
6/6/2021,0,0.027083333,0.061383333,0.008433333,0.009366667,0.1,1.568333333,27.93333333,99.9,1016.426667
6/6/2021,1,0.02525,0.0397,0.013616667,0.009983333,0.1,1.708333333,27.185,99.9,1016.96
6/6/2021,2,0.022583333,0.051066667,0.0154,0.011566667,0.1,1.221666667,26.86666667,99.9,1017.6
6/6/2021,3,0.0174,0.0318,0.02375,0.014483333,0.1,1.166666667,26.43333333,99.9,1017.895
6/6/2021,4,0.017,0.027033333,0.02275,0.014316667,0.1,1.861666667,26.53166667,99.9,1017.688333
6/6/2021,5,0.016216667,0.033383333,0.023716667,0.01515,0.1,2.531666667,26.32666667,99.9,1017.24
6/6/2021,6,0.013133333,0.0313,0.0281,0.015916667,0.1,0.973333333,26.1,99.9,1016.691667
6/6/2021,7,0.0099,0.045916667,0.023933333,0.0177,0.1,2.111666667,25.47666667,99.9,1016.323333
6/6/2021,8,0.007816667,0.050016667,0.024266667,0.0185,0.1,3.68,25.37666667,99.9,1016.29
6/6/2021,9,0.007183333,0.044566667,0.022833333,0.0191,0.1,3.205,25.435,99.9,1016.778333
6/6/2021,10,0.0057,0.040866667,0.026083333,0.02,0.1,4.361666667,25.20166667,99.9,1017.126667
6/6/2021,11,0.0095,0.045283333,0.023483333,0.01825,0.1,3.705,25.70666667,99.9,1017.543333
6/6/2021,12,0.006733333,0.046316667,0.01455,0.0162,0.1,3.73,26.82333333,99.9,1018.053333
6/6/2021,13,0.002583333,0.0189,0.009666667,0.01395,0.1,3.146666667,28.18833333,99.9,1018.556667
6/6/2021,14,0.0036,0.00535,0.005833333,0.011066667,0.1,2.171666667,29.735,99.9,1018.688333
6/6/2021,15,0.006933333,-0.0142,0.000233333,0.010083333,0.1,1.515,30.615,99.9,1018.786667
6/6/2021,16,0.010683333,-0.010166667,0.0021,0.008333333,0.1,2.308333333,31.05,99.9,1018.37
6/6/2021,17,0.02705,0.007666667,-0.000633333,0.002183333,0.1,2.478333333,31.77833333,98.94,1017.653333
6/6/2021,18,0.0353,0.011083333,-0.0006,0.001733333,0.1,2.763333333,32.445,98.405,1016.941667
6/6/2021,19,0.0392,0.026933333,-0.000616667,0.0006,0.1,3.181666667,32.47333333,97.455,1016.325
6/6/2021,20,0.038721311,0.040967213,-0.000540984,0.003885246,0.1,2.547540984,31.98688525,99.54754098,1016.077049
6/6/2021,21,0.043883333,0.043983333,-0.000716667,0.002783333,0.1,1.945,31.10666667,99.9,1015.9
6/6/2021,22,0.03345,0.0427,0.01,0.009016667,0.1,3.05,29.31833333,99.9,1016.058333
6/6/2021,23,0.032516667,0.046083333,0.034533333,0.01225,0.1,3.725,27.03833333,99.9,1015.793333
6/7/2021,0,0.029866667,0.057333333,0.025766667,0.01255,0.1,3.355,27.61833333,99.9,1016.198333
6/7/2021,1,0.02875,0.102916667,0.016966667,0.012316667,0.1,7.258333333,28.34833333,99.9,1016.723333
6/7/2021,2,0.029966667,0.0495,0.012016667,0.012316667,0.1,5.25,28.38166667,99.9,1017.623333
6/7/2021,3,0.027733333,0.040066667,0.016916667,0.012916667,0.1,4.421666667,27.99833333,99.9,1018.041667
6/7/2021,4,0.016283333,0.0345,0.035083333,0.023533333,0.133333333,5.946666667,24.43666667,99.9,1018.243333
6/7/2021,5,0.023316667,0.077333333,0.015666667,0.023833333,0.1,7.976666667,24.81666667,99.9,1018.11
6/7/2021,6,0.010783333,0.043416667,0.038683333,0.02485,0.1,3.783333333,25.36833333,99.9,1017.723333
6/7/2021,7,0.010466667,0.045616667,0.0377,0.0242,0.1,3.415,26.06,99.9,1017.416667
6/7/2021,8,0.007783333,0.038483333,0.038066667,0.024816667,0.1,3.608333333,25.985,99.9,1017.385
6/7/2021,9,0.005583333,0.034916667,0.0381,0.026316667,0.1,3.473333333,25.75833333,99.9,1017.646667
6/7/2021,10,0.0048,0.03775,0.038183333,0.027166667,0.138333333,3.703333333,25.59666667,99.9,1017.923333
6/7/2021,11,0.006116667,0.0455,0.034883333,0.027116667,0.2,5.926666667,25.73166667,99.9,1018.378333
6/7/2021,12,0.0037,0.058916667,0.03555,0.02665,0.2,4.16,26.10833333,99.9,1018.93
6/7/2021,13,0.00215,0.05695,0.036366667,0.025833333,0.2,3.223333333,26.775,99.9,1019.475
6/7/2021,14,0.002683333,0.055216667,0.030233333,0.02225,0.2,2.718333333,28.24,99.9,1019.78
6/7/2021,15,-0.000733333,0.038466667,0.0236,0.0238,0.161666667,1.815,29.045,99.9,1019.838333
6/7/2021,16,0.0026,0.074616667,0.023516667,0.018866667,0.1,2.58,30.65666667,99.9,1019.71
6/7/2021,17,0.011183333,0.004033333,0.020183333,0.015216667,0.1,2.721666667,31.28166667,99.09166667,1019.188333
6/7/2021,18,0.022483333,-0.003216667,0.010816667,0.010383333,0.105,2.703333333,31.97166667,96.07166667,1018.518333
6/7/2021,19,0.035866667,0.023983333,0.004066667,0.007766667,0.195,2.311666667,32.40333333,96.43,1018.046667
6/7/2021,20,0.03985,0.0273,-0.000533333,0.006083333,0.1,1.996666667,31.725,99.46833333,1017.58
6/7/2021,21,0.04035,0.061783333,-0.000116667,0.007483333,0.1,3.075,30.31333333,99.9,1017.231667
6/7/2021,22,0.042966667,0.061083333,0.000533333,0.0065,0.1,2.96,30.48,99.9,1017.06
6/7/2021,23,0.032816667,0.07175,0.005566667,0.00805,0.1,2.53,30.205,99.9,1016.938333
6/8/2021,0,0.036866667,0.063516667,0.002933333,0.008483333,0.1,3.64,29.52666667,99.9,1017.51
6/8/2021,1,0.0344,0.087316667,0.004516667,0.011083333,0.1,3.938333333,29.10166667,99.9,1017.938333
6/8/2021,2,0.031316667,0.0713,0.002483333,0.01085,0.171666667,3.948333333,29.02666667,99.9,1018.773333
6/8/2021,3,0.02605,0.055816667,0.00855,0.012666667,0.205,6.036666667,28.735,99.9,1019.385
6/8/2021,4,0.017033333,0.025533333,0.02975,0.015783333,0.223333333,8.555,28.205,99.9,1019.683333
6/8/2021,5,0.01445,0.01115,0.043366667,0.0191,0.1,4.211666667,27.34166667,99.9,1019.741667
6/8/2021,6,0.019583333,0.0258,0.04405,0.01975,0.1,2.605,26.48666667,99.9,1019.333333
6/8/2021,7,0.01715,0.0325,0.044833333,0.021416667,0.1,2.401666667,25.90833333,99.9,1018.981667
